"sigma1","iota1","sigma2","iota2","sigma3","iota3"
0.85,0.59,0.247057713659401,0.758108891324554,0.402942286340599,0.151891108675447
0.86,0.59,0.242057713659401,0.766769145362398,0.397942286340599,0.143230854637602
0.87,0.59,0.237057713659401,0.775429399400242,0.392942286340599,0.134570600599758
0.88,0.59,0.232057713659401,0.784089653438087,0.387942286340599,0.125910346561913
0.89,0.59,0.227057713659401,0.792749907475931,0.382942286340599,0.117250092524069
0.9,0.59,0.222057713659401,0.801410161513775,0.377942286340599,0.108589838486225
0.91,0.59,0.217057713659401,0.81007041555162,0.372942286340599,0.0999295844483802
0.92,0.59,0.212057713659401,0.818730669589464,0.367942286340599,0.0912693304105358
0.93,0.59,0.207057713659401,0.827390923627309,0.362942286340599,0.0826090763726914
0.94,0.59,0.202057713659401,0.836051177665153,0.357942286340599,0.073948822334847
0.95,0.59,0.197057713659401,0.844711431702997,0.352942286340599,0.0652885682970026
0.96,0.59,0.192057713659401,0.853371685740842,0.347942286340599,0.0566283142591583
0.97,0.59,0.187057713659401,0.862031939778686,0.342942286340599,0.0479680602213139
0.98,0.59,0.182057713659401,0.870692193816531,0.337942286340599,0.0393078061834695
0.99,0.59,0.177057713659401,0.879352447854375,0.332942286340599,0.0306475521456251
1,0.59,0.172057713659401,0.888012701892219,0.327942286340599,0.0219872981077807
0,0.6,0.663397459621556,0.0169872981077807,0.836602540378444,0.883012701892219
0.01,0.6,0.658397459621556,0.0256475521456251,0.831602540378444,0.874352447854375
0.02,0.6,0.653397459621556,0.0343078061834695,0.826602540378444,0.865692193816531
0.03,0.6,0.648397459621556,0.0429680602213139,0.821602540378444,0.857031939778686
0.04,0.6,0.643397459621556,0.0516283142591583,0.816602540378444,0.848371685740842
0.05,0.6,0.638397459621556,0.0602885682970026,0.811602540378444,0.839711431702997
0.06,0.6,0.633397459621556,0.068948822334847,0.806602540378444,0.831051177665153
0.07,0.6,0.628397459621556,0.0776090763726914,0.801602540378444,0.822390923627309
0.08,0.6,0.623397459621556,0.0862693304105358,0.796602540378444,0.813730669589464
0.09,0.6,0.618397459621556,0.0949295844483802,0.791602540378444,0.80507041555162
0.1,0.6,0.613397459621556,0.103589838486225,0.786602540378444,0.796410161513776
0.11,0.6,0.608397459621556,0.112250092524069,0.781602540378444,0.787749907475931
0.12,0.6,0.603397459621556,0.120910346561913,0.776602540378444,0.779089653438087
0.13,0.6,0.598397459621556,0.129570600599758,0.771602540378444,0.770429399400242
0.14,0.6,0.593397459621556,0.138230854637602,0.766602540378444,0.761769145362398
0.15,0.6,0.588397459621556,0.146891108675447,0.761602540378444,0.753108891324553
0.16,0.6,0.583397459621556,0.155551362713291,0.756602540378444,0.744448637286709
0.17,0.6,0.578397459621556,0.164211616751135,0.751602540378444,0.735788383248865
0.18,0.6,0.573397459621556,0.17287187078898,0.746602540378444,0.72712812921102
0.19,0.6,0.568397459621556,0.181532124826824,0.741602540378444,0.718467875173176
0.2,0.6,0.563397459621556,0.190192378864668,0.736602540378444,0.709807621135332
0.21,0.6,0.558397459621556,0.198852632902513,0.731602540378444,0.701147367097487
0.22,0.6,0.553397459621556,0.207512886940357,0.726602540378444,0.692487113059643
0.23,0.6,0.548397459621556,0.216173140978202,0.721602540378444,0.683826859021798
0.24,0.6,0.543397459621556,0.224833395016046,0.716602540378444,0.675166604983954
0.25,0.6,0.538397459621556,0.23349364905389,0.711602540378444,0.66650635094611
0.26,0.6,0.533397459621556,0.242153903091735,0.706602540378444,0.657846096908265
0.27,0.6,0.528397459621556,0.250814157129579,0.701602540378444,0.649185842870421
0.28,0.6,0.523397459621556,0.259474411167424,0.696602540378444,0.640525588832576
0.29,0.6,0.518397459621556,0.268134665205268,0.691602540378444,0.631865334794732
0.3,0.6,0.513397459621556,0.276794919243112,0.686602540378444,0.623205080756888
0.31,0.6,0.508397459621556,0.285455173280957,0.681602540378444,0.614544826719043
0.32,0.6,0.503397459621556,0.294115427318801,0.676602540378444,0.605884572681199
0.33,0.6,0.498397459621556,0.302775681356645,0.671602540378444,0.597224318643355
0.34,0.6,0.493397459621556,0.31143593539449,0.666602540378444,0.58856406460551
0.35,0.6,0.488397459621556,0.320096189432334,0.661602540378444,0.579903810567666
0.36,0.6,0.483397459621556,0.328756443470179,0.656602540378444,0.571243556529821
0.37,0.6,0.478397459621556,0.337416697508023,0.651602540378444,0.562583302491977
0.38,0.6,0.473397459621556,0.346076951545867,0.646602540378444,0.553923048454133
0.39,0.6,0.468397459621556,0.354737205583712,0.641602540378444,0.545262794416288
0.4,0.6,0.463397459621556,0.363397459621556,0.636602540378444,0.536602540378444
0.41,0.6,0.458397459621556,0.372057713659401,0.631602540378444,0.527942286340599
0.42,0.6,0.453397459621556,0.380717967697245,0.626602540378444,0.519282032302755
0.43,0.6,0.448397459621556,0.389378221735089,0.621602540378444,0.510621778264911
0.44,0.6,0.443397459621556,0.398038475772934,0.616602540378444,0.501961524227066
0.45,0.6,0.438397459621556,0.406698729810778,0.611602540378444,0.493301270189222
0.46,0.6,0.433397459621556,0.415358983848622,0.606602540378444,0.484641016151378
0.47,0.6,0.428397459621556,0.424019237886467,0.601602540378444,0.475980762113533
0.48,0.6,0.423397459621556,0.432679491924311,0.596602540378444,0.467320508075689
0.49,0.6,0.418397459621556,0.441339745962156,0.591602540378444,0.458660254037844
0.5,0.6,0.413397459621556,0.45,0.586602540378444,0.45
0.51,0.6,0.408397459621556,0.458660254037844,0.581602540378444,0.441339745962156
0.52,0.6,0.403397459621556,0.467320508075689,0.576602540378444,0.432679491924311
0.53,0.6,0.398397459621556,0.475980762113533,0.571602540378444,0.424019237886467
0.54,0.6,0.393397459621556,0.484641016151378,0.566602540378444,0.415358983848622
0.55,0.6,0.388397459621556,0.493301270189222,0.561602540378444,0.406698729810778
0.56,0.6,0.383397459621556,0.501961524227066,0.556602540378444,0.398038475772934
0.57,0.6,0.378397459621556,0.510621778264911,0.551602540378444,0.389378221735089
0.58,0.6,0.373397459621556,0.519282032302755,0.546602540378444,0.380717967697245
0.59,0.6,0.368397459621556,0.527942286340599,0.541602540378444,0.372057713659401
0.6,0.6,0.363397459621556,0.536602540378444,0.536602540378444,0.363397459621556
0.61,0.6,0.358397459621556,0.545262794416288,0.531602540378444,0.354737205583712
0.62,0.6,0.353397459621556,0.553923048454133,0.526602540378444,0.346076951545867
0.63,0.6,0.348397459621556,0.562583302491977,0.521602540378444,0.337416697508023
0.64,0.6,0.343397459621556,0.571243556529821,0.516602540378444,0.328756443470179
0.65,0.6,0.338397459621556,0.579903810567666,0.511602540378444,0.320096189432334
0.66,0.6,0.333397459621556,0.58856406460551,0.506602540378444,0.31143593539449
0.67,0.6,0.328397459621556,0.597224318643355,0.501602540378444,0.302775681356645
0.68,0.6,0.323397459621556,0.605884572681199,0.496602540378444,0.294115427318801
0.69,0.6,0.318397459621556,0.614544826719043,0.491602540378444,0.285455173280957
0.7,0.6,0.313397459621556,0.623205080756888,0.486602540378444,0.276794919243112
0.71,0.6,0.308397459621556,0.631865334794732,0.481602540378444,0.268134665205268
0.72,0.6,0.303397459621556,0.640525588832576,0.476602540378444,0.259474411167424
0.73,0.6,0.298397459621556,0.649185842870421,0.471602540378444,0.250814157129579
0.74,0.6,0.293397459621556,0.657846096908265,0.466602540378444,0.242153903091735
0.75,0.6,0.288397459621556,0.66650635094611,0.461602540378444,0.23349364905389
0.76,0.6,0.283397459621556,0.675166604983954,0.456602540378444,0.224833395016046
0.77,0.6,0.278397459621556,0.683826859021798,0.451602540378444,0.216173140978202
0.78,0.6,0.273397459621556,0.692487113059643,0.446602540378444,0.207512886940357
0.79,0.6,0.268397459621556,0.701147367097487,0.441602540378444,0.198852632902513
0.8,0.6,0.263397459621556,0.709807621135332,0.436602540378444,0.190192378864668
0.81,0.6,0.258397459621556,0.718467875173176,0.431602540378444,0.181532124826824
0.82,0.6,0.253397459621556,0.72712812921102,0.426602540378444,0.17287187078898
0.83,0.6,0.248397459621556,0.735788383248865,0.421602540378444,0.164211616751135
0.84,0.6,0.243397459621556,0.744448637286709,0.416602540378444,0.155551362713291
0.85,0.6,0.238397459621556,0.753108891324553,0.411602540378444,0.146891108675447
0.86,0.6,0.233397459621556,0.761769145362398,0.406602540378444,0.138230854637602
0.87,0.6,0.228397459621556,0.770429399400242,0.401602540378444,0.129570600599758
0.88,0.6,0.223397459621556,0.779089653438087,0.396602540378444,0.120910346561913
0.89,0.6,0.218397459621556,0.787749907475931,0.391602540378444,0.112250092524069
0.9,0.6,0.213397459621556,0.796410161513776,0.386602540378444,0.103589838486225
0.91,0.6,0.208397459621556,0.80507041555162,0.381602540378444,0.0949295844483802
0.92,0.6,0.203397459621556,0.813730669589464,0.376602540378444,0.0862693304105357
0.93,0.6,0.198397459621556,0.822390923627309,0.371602540378444,0.0776090763726914
0.94,0.6,0.193397459621556,0.831051177665153,0.366602540378444,0.068948822334847
0.95,0.6,0.188397459621556,0.839711431702997,0.361602540378444,0.0602885682970026
0.96,0.6,0.183397459621556,0.848371685740842,0.356602540378444,0.0516283142591583
0.97,0.6,0.178397459621556,0.857031939778686,0.351602540378444,0.0429680602213139
0.98,0.6,0.173397459621556,0.865692193816531,0.346602540378444,0.0343078061834695
0.99,0.6,0.168397459621556,0.874352447854375,0.341602540378444,0.0256475521456251
1,0.6,0.163397459621556,0.883012701892219,0.336602540378444,0.0169872981077807
0,0.61,0.654737205583712,0.0119872981077807,0.845262794416288,0.878012701892219
0.01,0.61,0.649737205583712,0.0206475521456251,0.840262794416288,0.869352447854375
0.02,0.61,0.644737205583712,0.0293078061834695,0.835262794416288,0.860692193816531
0.03,0.61,0.639737205583712,0.0379680602213139,0.830262794416288,0.852031939778686
0.04,0.61,0.634737205583712,0.0466283142591583,0.825262794416288,0.843371685740842
0.05,0.61,0.629737205583712,0.0552885682970026,0.820262794416288,0.834711431702997
0.06,0.61,0.624737205583712,0.063948822334847,0.815262794416288,0.826051177665153
0.07,0.61,0.619737205583712,0.0726090763726914,0.810262794416288,0.817390923627309
0.08,0.61,0.614737205583712,0.0812693304105358,0.805262794416288,0.808730669589464
0.09,0.61,0.609737205583712,0.0899295844483802,0.800262794416288,0.80007041555162
0.1,0.61,0.604737205583712,0.0985898384862245,0.795262794416288,0.791410161513775
0.11,0.61,0.599737205583712,0.107250092524069,0.790262794416288,0.782749907475931
0.12,0.61,0.594737205583712,0.115910346561913,0.785262794416288,0.774089653438087
0.13,0.61,0.589737205583712,0.124570600599758,0.780262794416288,0.765429399400242
0.14,0.61,0.584737205583712,0.133230854637602,0.775262794416288,0.756769145362398
0.15,0.61,0.579737205583712,0.141891108675447,0.770262794416288,0.748108891324553
0.16,0.61,0.574737205583712,0.150551362713291,0.765262794416288,0.739448637286709
0.17,0.61,0.569737205583712,0.159211616751135,0.760262794416288,0.730788383248865
0.18,0.61,0.564737205583712,0.16787187078898,0.755262794416288,0.72212812921102
0.19,0.61,0.559737205583712,0.176532124826824,0.750262794416288,0.713467875173176
0.2,0.61,0.554737205583712,0.185192378864668,0.745262794416288,0.704807621135332
0.21,0.61,0.549737205583712,0.193852632902513,0.740262794416288,0.696147367097487
0.22,0.61,0.544737205583712,0.202512886940357,0.735262794416288,0.687487113059643
0.23,0.61,0.539737205583712,0.211173140978202,0.730262794416288,0.678826859021799
0.24,0.61,0.534737205583712,0.219833395016046,0.725262794416288,0.670166604983954
0.25,0.61,0.529737205583712,0.22849364905389,0.720262794416288,0.66150635094611
0.26,0.61,0.524737205583712,0.237153903091735,0.715262794416288,0.652846096908265
0.27,0.61,0.519737205583712,0.245814157129579,0.710262794416288,0.644185842870421
0.28,0.61,0.514737205583712,0.254474411167424,0.705262794416288,0.635525588832576
0.29,0.61,0.509737205583712,0.263134665205268,0.700262794416288,0.626865334794732
0.3,0.61,0.504737205583712,0.271794919243112,0.695262794416288,0.618205080756888
0.31,0.61,0.499737205583712,0.280455173280957,0.690262794416288,0.609544826719043
0.32,0.61,0.494737205583712,0.289115427318801,0.685262794416288,0.600884572681199
0.33,0.61,0.489737205583712,0.297775681356645,0.680262794416288,0.592224318643355
0.34,0.61,0.484737205583712,0.30643593539449,0.675262794416288,0.58356406460551
0.35,0.61,0.479737205583712,0.315096189432334,0.670262794416288,0.574903810567666
0.36,0.61,0.474737205583712,0.323756443470179,0.665262794416288,0.566243556529821
0.37,0.61,0.469737205583712,0.332416697508023,0.660262794416288,0.557583302491977
0.38,0.61,0.464737205583712,0.341076951545867,0.655262794416288,0.548923048454133
0.39,0.61,0.459737205583712,0.349737205583712,0.650262794416288,0.540262794416288
0.4,0.61,0.454737205583712,0.358397459621556,0.645262794416288,0.531602540378444
0.41,0.61,0.449737205583712,0.367057713659401,0.640262794416288,0.522942286340599
0.42,0.61,0.444737205583712,0.375717967697245,0.635262794416288,0.514282032302755
0.43,0.61,0.439737205583712,0.384378221735089,0.630262794416288,0.505621778264911
0.44,0.61,0.434737205583712,0.393038475772934,0.625262794416288,0.496961524227066
0.45,0.61,0.429737205583712,0.401698729810778,0.620262794416288,0.488301270189222
0.46,0.61,0.424737205583712,0.410358983848622,0.615262794416288,0.479641016151378
0.47,0.61,0.419737205583712,0.419019237886467,0.610262794416288,0.470980762113533
0.48,0.61,0.414737205583712,0.427679491924311,0.605262794416288,0.462320508075689
0.49,0.61,0.409737205583712,0.436339745962156,0.600262794416288,0.453660254037844
0.5,0.61,0.404737205583712,0.445,0.595262794416288,0.445
0.51,0.61,0.399737205583712,0.453660254037844,0.590262794416288,0.436339745962156
0.52,0.61,0.394737205583712,0.462320508075689,0.585262794416288,0.427679491924311
0.53,0.61,0.389737205583712,0.470980762113533,0.580262794416288,0.419019237886467
0.54,0.61,0.384737205583712,0.479641016151378,0.575262794416288,0.410358983848622
0.55,0.61,0.379737205583712,0.488301270189222,0.570262794416288,0.401698729810778
0.56,0.61,0.374737205583712,0.496961524227066,0.565262794416288,0.393038475772934
0.57,0.61,0.369737205583712,0.505621778264911,0.560262794416288,0.384378221735089
0.58,0.61,0.364737205583712,0.514282032302755,0.555262794416288,0.375717967697245
0.59,0.61,0.359737205583712,0.522942286340599,0.550262794416288,0.367057713659401
0.6,0.61,0.354737205583712,0.531602540378444,0.545262794416288,0.358397459621556
0.61,0.61,0.349737205583712,0.540262794416288,0.540262794416288,0.349737205583712
0.62,0.61,0.344737205583712,0.548923048454133,0.535262794416288,0.341076951545867
0.63,0.61,0.339737205583712,0.557583302491977,0.530262794416288,0.332416697508023
0.64,0.61,0.334737205583712,0.566243556529821,0.525262794416288,0.323756443470179
0.65,0.61,0.329737205583712,0.574903810567666,0.520262794416288,0.315096189432334
0.66,0.61,0.324737205583712,0.58356406460551,0.515262794416288,0.30643593539449
0.67,0.61,0.319737205583712,0.592224318643355,0.510262794416288,0.297775681356645
0.68,0.61,0.314737205583712,0.600884572681199,0.505262794416288,0.289115427318801
0.69,0.61,0.309737205583712,0.609544826719043,0.500262794416288,0.280455173280957
0.7,0.61,0.304737205583712,0.618205080756888,0.495262794416288,0.271794919243112
0.71,0.61,0.299737205583712,0.626865334794732,0.490262794416288,0.263134665205268
0.72,0.61,0.294737205583712,0.635525588832576,0.485262794416288,0.254474411167424
0.73,0.61,0.289737205583712,0.644185842870421,0.480262794416288,0.245814157129579
0.74,0.61,0.284737205583712,0.652846096908265,0.475262794416288,0.237153903091735
0.75,0.61,0.279737205583712,0.66150635094611,0.470262794416288,0.22849364905389
0.76,0.61,0.274737205583712,0.670166604983954,0.465262794416288,0.219833395016046
0.77,0.61,0.269737205583712,0.678826859021799,0.460262794416288,0.211173140978202
0.78,0.61,0.264737205583712,0.687487113059643,0.455262794416288,0.202512886940357
0.79,0.61,0.259737205583712,0.696147367097487,0.450262794416288,0.193852632902513
0.8,0.61,0.254737205583712,0.704807621135332,0.445262794416288,0.185192378864668
